,pos_normcdf_hmean,neg_normcdf_hmean
austria,0.16390567173594725,0.5907518864412529
austrian,0.6086932585600732,0.1976664018959571
authentic,0.16390567173594725,0.615752592673383
authorities,0.16390567173594725,0.5907518864412529
auto,0.5314624618768268,0.4500079096009449
autobot,0.16390567173594725,0.5907518864412529
autograph,0.16390567173594725,0.5907518864412529
automated,0.581310320980581,0.1976664018959571
automatically,0.4536093288644353,0.48013643880777057
automation,0.581310320980581,0.1976664018959571
autumnal,0.581310320980581,0.1976664018959571
auxillo,0.16390567173594725,0.5907518864412529
ava,0.581310320980581,0.1976664018959571
avaible,0.16390567173594725,0.5907518864412529
avail,0.16390567173594725,0.5907518864412529
available,0.3819982527052084,0.6822880975698696
avalon,0.581310320980581,0.1976664018959571
avatar,0.7658817464104425,0.1976664018959571
avatars,0.581310320980581,0.1976664018959571
avenue,0.4536093288644353,0.48013643880777057
average,0.5837460313914558,0.3559149984563499
avi,0.16390567173594725,0.5907518864412529
avin,0.16390567173594725,0.5907518864412529
avion,0.6349753473495704,0.1976664018959571
avocardo,0.581310320980581,0.1976664018959571
avoid,0.16390567173594725,0.6398684002920534
avoiding,0.16390567173594725,0.6398684002920534
avvie,0.581310320980581,0.1976664018959571
aw,0.364045191178136,0.8301785075624317
awake,0.7663014181940935,0.42323935968356136
awakened,0.16390567173594725,0.5907518864412529
awakenings,0.16390567173594725,0.5907518864412529
award,0.581310320980581,0.1976664018959571
awards,0.5314624618768268,0.4500079096009449
aware,0.4536093288644353,0.48013643880777057
awareness,0.581310320980581,0.1976664018959571
away,0.3132809455991149,0.8961571542469872
awe,0.47011210161583683,0.4965213271142267
aweosme,0.581310320980581,0.1976664018959571
awesome,0.8537525815713891,0.3932572249152391
awesomee,0.581310320980581,0.1976664018959571
awesomely,0.581310320980581,0.1976664018959571
awesomeness,0.6086932585600732,0.1976664018959571
awesomesauce,0.581310320980581,0.1976664018959571
awful,0.20530669843615143,0.8220183934578444
awfully,0.16390567173594725,0.5907518864412529
awh,0.16390567173594725,0.663028552771
awhile,0.3798954132446282,0.5931494454961559
awhing,0.581310320980581,0.1976664018959571
awhogetsimpregnatedbyevilcult,0.16390567173594725,0.5907518864412529
awkward,0.16390567173594725,0.5907518864412529
awman,0.16390567173594725,0.5907518864412529
awsome,0.6086932585600732,0.1976664018959571
aww,0.3844869227537125,0.8548153393022628
awwh,0.581310320980581,0.1976664018959571
awww,0.515677257047777,0.7461178748194999
awwwh,0.16390567173594725,0.5907518864412529
awwwl,0.16390567173594725,0.5907518864412529
awwww,0.2831342763916977,0.7242943965270243
awwwww,0.35047196605363873,0.6262668758230319
awwwwwh,0.16390567173594725,0.5907518864412529
awwwwwwwww,0.16390567173594725,0.5907518864412529
awwwwwwwwwwwwwwwh,0.16390567173594725,0.5907518864412529
axe,0.581310320980581,0.1976664018959571
axel,0.581310320980581,0.1976664018959571
axn,0.16390567173594725,0.5907518864412529
ay,0.16390567173594725,0.5907518864412529
aye,0.5367048990104405,0.40277537424564336
ayo,0.16390567173594725,0.5907518864412529
ayyye,0.16390567173594725,0.5907518864412529
az,0.16390567173594725,0.5907518864412529
ba,0.47011210161583683,0.4965213271142267
baaaaack,0.581310320980581,0.1976664018959571
baaaaad,0.16390567173594725,0.5907518864412529
baaack,0.581310320980581,0.1976664018959571
baawwnggggg,0.581310320980581,0.1976664018959571
babae,0.581310320980581,0.1976664018959571
babble,0.581310320980581,0.1976664018959571
babe,0.5766841133537915,0.44903614268144293
babes,0.4536093288644353,0.48013643880777057
babies,0.6600643894977646,0.1976664018959571
babiiesss,0.581310320980581,0.1976664018959571
babiii,0.16390567173594725,0.5907518864412529
babs,0.581310320980581,0.1976664018959571
baby,0.6393059136880366,0.6863191140666294
babycakes,0.581310320980581,0.1976664018959571
babyfeet,0.16390567173594725,0.5907518864412529
babygirl,0.16390567173594725,0.5907518864412529
babyknightowl,0.581310320980581,0.1976664018959571
babylon,0.16390567173594725,0.5907518864412529
babysat,0.16390567173594725,0.5907518864412529
babysit,0.16390567173594725,0.5907518864412529
babysitting,0.16390567173594725,0.6398684002920534
bac,0.4536093288644353,0.48013643880777057
background,0.6129644143428824,0.4535860381600014
backing,0.4536093288644353,0.48013643880777057
backpack,0.16390567173594725,0.5907518864412529
backpacking,0.581310320980581,0.1976664018959571
backs,0.581310320980581,0.1976664018959571
backstreet,0.16390567173594725,0.615752592673383
backup,0.5837460313914558,0.3559149984563499
backups,0.4536093288644353,0.48013643880777057
backwards,0.16390567173594725,0.5907518864412529
backyard,0.16390567173594725,0.5907518864412529
bacn,0.581310320980581,0.1976664018959571
bacon,0.5762488405982867,0.41424260589355727
baconator,0.16390567173594725,0.5907518864412529
bacteria,0.16390567173594725,0.5907518864412529
bacterial,0.16390567173594725,0.5907518864412529
bad,0.43413551900668385,0.8390502016724334
badass,0.4536093288644353,0.48013643880777057
badd,0.16390567173594725,0.5907518864412529
badddd,0.16390567173594725,0.5907518864412529
badges,0.581310320980581,0.1976664018959571
badly,0.16390567173594725,0.7262866912226652
badminton,0.16390567173594725,0.5907518864412529
badu,0.581310320980581,0.1976664018959571
bag,0.5522327405161609,0.5170013524445528
bagay,0.581310320980581,0.1976664018959571
bagel,0.16390567173594725,0.615752592673383
bagelled,0.16390567173594725,0.5907518864412529
baghhh,0.16390567173594725,0.5907518864412529
bagle,0.16390567173594725,0.5907518864412529
bags,0.5367048990104405,0.40277537424564336
bagsak,0.16390567173594725,0.5907518864412529
bah,0.2525179160217589,0.6818255400880073
baha,0.581310320980581,0.1976664018959571
bahamas,0.16390567173594725,0.5907518864412529
bailey,0.16390567173594725,0.5907518864412529
baited,0.581310320980581,0.1976664018959571
baja,0.16390567173594725,0.5907518864412529
bak,0.28849503950463556,0.6296060557408018
bake,0.5837460313914558,0.3559149984563499
baked,0.5367048990104405,0.40277537424564336
bakee,0.581310320980581,0.1976664018959571
baker,0.4536093288644353,0.48013643880777057
bakeries,0.581310320980581,0.1976664018959571
bakery,0.581310320980581,0.1976664018959571
baking,0.6193378862206035,0.3257824024888085
bakula,0.581310320980581,0.1976664018959571
bal,0.581310320980581,0.1976664018959571
bala,0.581310320980581,0.1976664018959571
balance,0.581310320980581,0.1976664018959571
balcony,0.5367048990104405,0.40277537424564336
bales,0.16390567173594725,0.5907518864412529
balik,0.581310320980581,0.1976664018959571
ball,0.5359565580279563,0.4777649667370324
balls,0.47011210161583683,0.4965213271142267
baltacha,0.16390567173594725,0.5907518864412529
bam,0.6086932585600732,0.1976664018959571
bamboo,0.16390567173594725,0.5907518864412529
ban,0.581310320980581,0.1976664018959571
banana,0.5762488405982867,0.41424260589355727
bananas,0.4536093288644353,0.48013643880777057
band,0.7144744116152021,0.36061603812196424
bandage,0.16390567173594725,0.5907518864412529
bandaid,0.16390567173594725,0.5907518864412529
bands,0.3690457133425946,0.5550270522447023
bandung,0.16390567173594725,0.5907518864412529
bandwagon,0.581310320980581,0.1976664018959571
bandwidth,0.16390567173594725,0.5907518864412529
bangalore,0.16390567173594725,0.5907518864412529
banged,0.16390567173594725,0.5907518864412529
banggggg,0.581310320980581,0.1976664018959571
banging,0.16390567173594725,0.5907518864412529
bangs,0.16390567173594725,0.5907518864412529
banj,0.16390567173594725,0.5907518864412529
banjo,0.16390567173594725,0.5907518864412529
bank,0.4636100195084136,0.6080802916422244
banking,0.6086932585600732,0.1976664018959571
banned,0.47011210161583683,0.4965213271142267
banner,0.6086932585600732,0.1976664018959571
banos,0.581310320980581,0.1976664018959571
bansal,0.581310320980581,0.1976664018959571
baphomet,0.16390567173594725,0.5907518864412529
bar,0.6675292784167401,0.41893476087852677
barbara,0.16390567173594725,0.615752592673383
barbecue,0.6086932585600732,0.1976664018959571
barber,0.581310320980581,0.1976664018959571
barcelona,0.4536093288644353,0.48013643880777057
barcode,0.581310320980581,0.1976664018959571
bare,0.16390567173594725,0.5907518864412529
barefoot,0.6086932585600732,0.1976664018959571
barely,0.23263442677056945,0.7252135917124508
bargaining,0.581310320980581,0.1976664018959571
bargains,0.581310320980581,0.1976664018959571
barista,0.16390567173594725,0.5907518864412529
bark,0.581310320980581,0.1976664018959571
barking,0.581310320980581,0.1976664018959571
barrie,0.16390567173594725,0.615752592673383
barrymore,0.16390567173594725,0.5907518864412529
bars,0.3690457133425946,0.5550270522447023
bart,0.581310320980581,0.1976664018959571
bartledoo,0.16390567173594725,0.5907518864412529
baru,0.581310320980581,0.1976664018959571
base,0.4536093288644353,0.48013643880777057
baseball,0.6193378862206035,0.3257824024888085
based,0.5762488405982867,0.41424260589355727
basement,0.16390567173594725,0.5907518864412529
bash,0.581310320980581,0.1976664018959571
bashing,0.16390567173594725,0.5907518864412529
basic,0.5766841133537915,0.44903614268144293
basically,0.16390567173594725,0.5907518864412529
basij,0.16390567173594725,0.5907518864412529
basis,0.581310320980581,0.1976664018959571
basketball,0.16390567173594725,0.615752592673383
bass,0.28849503950463556,0.6296060557408018
bastard,0.16390567173594725,0.5907518864412529
bastards,0.16390567173594725,0.5907518864412529
bastian,0.16390567173594725,0.5907518864412529
bat,0.16390567173594725,0.5907518864412529
bata,0.581310320980581,0.1976664018959571
bataan,0.16390567173594725,0.5907518864412529
batch,0.5367048990104405,0.40277537424564336
bath,0.5762488405982867,0.41424260589355727
bathing,0.16390567173594725,0.615752592673383
bathroom,0.5837460313914558,0.3559149984563499
baths,0.581310320980581,0.1976664018959571
bathtub,0.581310320980581,0.1976664018959571
batt,0.16390567173594725,0.5907518864412529
batter,0.4536093288644353,0.48013643880777057
battery,0.3690457133425946,0.5550270522447023
batting,0.581310320980581,0.1976664018959571
battle,0.21700444946579683,0.8896767887398238
battled,0.16390567173594725,0.5907518864412529
battlefield,0.581310320980581,0.1976664018959571
battling,0.16390567173594725,0.5907518864412529
batts,0.16390567173594725,0.5907518864412529
baumarkt,0.6086932585600732,0.1976664018959571
bawling,0.16390567173594725,0.5907518864412529
bay,0.5837460313914558,0.3559149984563499
bazaar,0.6086932585600732,0.1976664018959571
bazbiz,0.581310320980581,0.1976664018959571
bb,0.3798954132446282,0.5931494454961559
bbbboooorrrriiinnnggg,0.16390567173594725,0.5907518864412529
bbc,0.41862372541799675,0.5524183611087784
bbm,0.16390567173594725,0.5907518864412529
bbq,0.4536093288644353,0.48013643880777057
bbs,0.16390567173594725,0.5907518864412529
bby,0.4536093288644353,0.48013643880777057
bbyboyyyy,0.581310320980581,0.1976664018959571
bbz,0.16390567173594725,0.5907518864412529
bc,0.2831342763916977,0.7242943965270243
bcoz,0.16390567173594725,0.5907518864412529
bcum,0.16390567173594725,0.5907518864412529
bcuz,0.16390567173594725,0.5907518864412529
bd,0.4536093288644353,0.48013643880777057
bday,0.5380091638959416,0.5659789881445952
bea,0.16390567173594725,0.5907518864412529
beach,0.4786487814603266,0.767046822171865
beachbar,0.581310320980581,0.1976664018959571
beacon,0.581310320980581,0.1976664018959571
beads,0.16390567173594725,0.5907518864412529
beagle,0.16390567173594725,0.5907518864412529
bean,0.581310320980581,0.1976664018959571
beanie,0.581310320980581,0.1976664018959571
beans,0.6086932585600732,0.1976664018959571
bear,0.5367048990104405,0.40277537424564336
beard,0.16390567173594725,0.5907518864412529
bears,0.6086932585600732,0.1976664018959571
beast,0.581310320980581,0.1976664018959571
beat,0.6162055468425865,0.4767630457033787
beaten,0.581310320980581,0.1976664018959571
beatles,0.581310320980581,0.1976664018959571
beats,0.6086932585600732,0.1976664018959571
beauties,0.16390567173594725,0.5907518864412529
beautiful,0.5751156169776278,0.7389576761918201
beautifull,0.16390567173594725,0.5907518864412529
beauty,0.3690457133425946,0.5550270522447023
beautygirls,0.581310320980581,0.1976664018959571
beaver,0.581310320980581,0.1976664018959571
bebes,0.581310320980581,0.1976664018959571
bebo,0.581310320980581,0.1976664018959571
bebop,0.16390567173594725,0.5907518864412529
bec,0.16390567173594725,0.5907518864412529
becca,0.581310320980581,0.1976664018959571
bech,0.581310320980581,0.1976664018959571
becher,0.16390567173594725,0.5907518864412529
beckett,0.581310320980581,0.1976664018959571
beckinsale,0.581310320980581,0.1976664018959571
becky,0.16390567173594725,0.5907518864412529
becomin,0.16390567173594725,0.5907518864412529
becuase,0.581310320980581,0.1976664018959571
becuz,0.581310320980581,0.1976664018959571
bed,0.8339769037189149,0.4410100287949058
bedbound,0.16390567173594725,0.5907518864412529
bedbugs,0.581310320980581,0.1976664018959571
bedrest,0.16390567173594725,0.5907518864412529
bedroom,0.41862372541799675,0.5524183611087784
beds,0.581310320980581,0.1976664018959571
bedtime,0.7064063315271382,0.1976664018959571
beeb,0.581310320980581,0.1976664018959571
beeeeeeeyatch,0.581310320980581,0.1976664018959571
beef,0.581310320980581,0.1976664018959571
beejive,0.16390567173594725,0.5907518864412529
beer,0.6900374143762011,0.4308697183631603
beers,0.581310320980581,0.1976664018959571
bees,0.581310320980581,0.1976664018959571
beets,0.581310320980581,0.1976664018959571
beezie,0.16390567173594725,0.5907518864412529
began,0.581310320980581,0.1976664018959571
begginers,0.581310320980581,0.1976664018959571
begging,0.4536093288644353,0.48013643880777057
begin,0.5359565580279563,0.4777649667370324
beginning,0.4422977964167994,0.6012200714146652
begins,0.4536093288644353,0.48013643880777057
begun,0.4536093288644353,0.48013643880777057
behave,0.4536093288644353,0.48013643880777057
behaved,0.6086932585600732,0.1976664018959571
behaves,0.581310320980581,0.1976664018959571
bei,0.581310320980581,0.1976664018959571
beiing,0.581310320980581,0.1976664018959571
beijing,0.581310320980581,0.1976664018959571
bein,0.16390567173594725,0.5907518864412529
bekuz,0.16390567173594725,0.5907518864412529
beleive,0.581310320980581,0.1976664018959571
belfast,0.6086932585600732,0.1976664018959571
belgium,0.581310320980581,0.1976664018959571
beliave,0.16390567173594725,0.5907518864412529
belief,0.4536093288644353,0.48013643880777057
believe,0.5505021232913784,0.7543035223804062
believed,0.16390567173594725,0.615752592673383
believes,0.581310320980581,0.1976664018959571
belize,0.16390567173594725,0.5907518864412529
bell,0.581310320980581,0.1976664018959571
bella,0.16390567173594725,0.6398684002920534
bellaitalia,0.16390567173594725,0.5907518864412529
bellatoscana,0.16390567173594725,0.5907518864412529
belle,0.6086932585600732,0.1976664018959571
bellevue,0.16390567173594725,0.5907518864412529
bells,0.5367048990104405,0.40277537424564336
belly,0.16390567173594725,0.615752592673383
belong,0.3195702890278771,0.5973432214933083
belongs,0.581310320980581,0.1976664018959571
beloved,0.20819474185973605,0.8088307228241197
belt,0.41862372541799675,0.5524183611087784
belted,0.581310320980581,0.1976664018959571
